clientid,income,age,loan
1.4993549060535947,0.6678804719826267,0.7682195985545317,0.8240362057308268
-1.5263922045317164,-0.267851807511036,0.4911047695726511,-1.4160170596117205
1.108767929644131,-0.18753037678778625,-0.10187492263095509,0.553263494626674
-0.2556825746129283,-0.5510675341354259,0.5604519721931495,-0.26321262782037713
-0.3008170696646886,-0.5869579602558538,0.6854089713771138,0.6331985543707093
0.02033222204975926,1.2443521361572996,0.6396604262376592,-0.12725785647017201
0.9212861809675885,0.26645651302201095,0.49998300970651,1.159177138594054
0.25121252366068664,-1.0529099753553681,0.025556957237232246,-1.2955987677405134
-0.30776083813419014,-0.8855757288530584,0.8142938206924613,-0.08624504115431172
0.561946162670882,-1.7233029508132982,-0.025039794547007492,-0.600925429281665
0.15226382297028918,0.8755398333539427,0.38658440562339647,0.739067028140027
-0.1254869158097738,-1.5077894679452168,0.5872408646295075,-1.4194829301563059
1.438596931945456,0.8282135837941698,-0.0012910364474417364,-1.3483505147922028
-0.660157087961395,-1.4852497011057257,-0.8297247107469689,-0.029032290148823477
1.0080832868363583,-0.3321362003133314,-0.6777292785313758,-0.6714565508182805
-0.9535313057978366,1.087212943108498,0.7919210905441473,2.18351869569024
-0.11680720522289684,0.27551075443770756,0.4192706323943338,-1.4149447369047818
-0.35983910165545197,-0.6612480800533479,0.4736408950070528,-0.4959138193791651
0.5845134101967622,-0.09820103609536503,-0.613039654802309,-0.7669171813026467
1.0584256082402446,-0.5118396882297981,0.4259091069426923,0.384379890181391
-0.3147046066036917,-0.5828638510057542,0.49756738788862837,-0.9580391162548696
-1.158372475648133,-1.3246616661988604,0.8732098411624751,0.20909162070622983
1.659061580852131,-1.0812658596269533,0.4065666032523873,0.43026449570780234
0.19045454955254784,1.0264392644321165,0.7514124985757573,0.7555115422936415
-1.3771011824374326,-0.730356197139953,-0.5555499626555269,-0.6738151589916418
-0.25394663249555294,1.1148674590209529,0.7965222339080053,1.3859700192812416
0.21475773919580335,-0.5307625081363886,-0.7373648432469168,0.19976185039281355
-0.13763851063140156,-1.570031224927875,-0.17084332729939103,-1.312553842599188
0.0029728008760053224,1.240665745598541,0.28959560895182573,2.4263190643419903
-1.1444849387091298,-1.4568814821093632,0.3136860062073596,-0.6590831191573999
0.3605768770553364,-1.439144819824702,0.8769755239349684,-0.6210319221564436
0.1175449806227813,0.5513892817303666,0.6568083892299527,-0.7637244505882981
-0.009178793945622434,-0.9608004977271976,-0.2573890372934217,-0.31290334318633506
0.31544238200357616,1.3304075691665427,-0.16301112820712374,0.020914831698026482
0.6105525419573931,-0.4143094705963844,0.09007537239803762,0.4364317451694043
0.08282613827527344,1.0405708035932206,0.562916216647026,-0.7198131949529365
1.7354430340166482,-0.7870625221857042,-0.32178445570411623,-0.5839492712443267
0.18524672320042165,-1.630346850341778,-0.35362884409741324,-0.7374766406553749
0.9889879235452289,1.5121993605678488,-0.6058494229327233,0.7269071304637758
-0.28172170637355926,1.5907978397548546,0.2639319534963159,1.198380555346064
-0.2105480795611681,1.3731227219139988,-0.8538975486675322,-1.0870946236006576
0.7390122586431722,-1.7449742120970224,0.16620522549355374,-1.016945041348769
-1.3996684299633129,1.103967532737157,-0.9017831016250524,1.9391619227985009
0.6070806577226423,-0.3767095712975983,0.06501321539040746,-1.1992989943029275
1.4941470797014684,-0.34571406082684775,0.9561792466813009,1.0667173994690762
-1.576734525935603,-0.6069959597772917,0.06120320564774766,0.31210636221316046
-1.0108173956712245,-1.3177428289488073,0.2643095102638058,-0.9057253240307264
-0.5907194032663793,-1.7624916025566486,-0.2525168350262282,-1.2367108640426525
-1.625340905222114,-1.4418422955479575,0.3331571491895734,-1.3633263151565314
-1.5246562624143412,1.6372608727554305,-0.884294274240649,-0.5387392729773255
-0.12201503157502303,-0.8328528250678173,0.8055911426931932,-0.16798305165072114
-0.16888546874415866,0.3178045384683341,-0.39492431445962173,-1.2015237433768184
-0.293873301195187,0.8412690753753832,-0.9217250308333554,-0.6478920618676735
-0.6618930300787704,0.855436488974631,-0.7557782966174633,0.18667499261203913
0.29634701871244684,-1.1933444670109283,-1.7398641378996946e-05,-1.110590904616354
-1.2104507391693948,-0.9682262219456853,-0.16402017955884352,-0.9784702688689714
1.2007728618650269,0.16322999293940543,-0.32831845431062,0.2992353509298358
1.2268119936256578,-0.39910220511901123,-0.6835516404466487,-0.20858739319904948
-0.1306947421619,0.7221728949030845,0.581583343605836,1.5771665755644135
0.1973983180220494,0.576358222570597,0.10879797447132897,0.6973063682432651
1.716347670725519,-0.824633112922772,0.28089953804319856,-1.1499816821090314
-1.2312820445778996,1.2248568481771034,-0.3585117910435141,0.6768881791395502
-0.1272228579271492,0.3019964454321512,-0.5251651604501054,0.9471725435580807
-0.01265067818037322,-0.5736178103010346,-0.6422251128984111,0.5999754690527588
1.6399662175610015,-0.8242631112350002,0.7858656487787493,-1.3457581314052134
-1.3458542243246756,0.08405133616925561,0.5064404523609318,0.6494056966952904
0.5029241306801187,1.2110872905576493,-0.818407537869242,0.2845123688788391
0.759843564051677,1.667372246110521,0.677209022759557,0.5938842758597136
-0.946587537328335,-0.7937788791530275,0.23811173370432387,-0.35129186544143326
-0.5750959242100008,0.04465427997652497,0.5816704080395362,-0.4981521403553886
0.204342086491551,-1.6373983939929737,0.8404046136951353,-0.8709546613386235
1.4403328740628312,0.3179207966623496,0.09941797639751616,-1.3319595692343464
0.5775696417272607,-0.21035054219235622,0.8586593746559762,0.5742258752530262
-1.6374925000437417,-0.07488367067899376,0.36414785625490087,-0.8590518755589363
0.1505278808529138,0.9454477897793893,-0.45426368226332375,-0.2533938741723723
-0.889301447454947,-0.47616779085900074,0.5802740276022369,0.5552253345778806
-0.1289588000445246,1.1385596091110353,0.31309394186511524,-0.9013753438391146
0.8935111070895823,-0.835604221579828,0.5619341813939096,0.29285357138453916
-0.7955605731166757,0.292001149286466,0.44375219579253933,0.8466819904495883
0.8275453066293174,1.1201821174501745,0.9307475181206782,1.4864597632242387
-1.5003530727710856,-1.3544233837449697,-0.8055327357913838,-0.702068659687476
-1.3545339349115526,0.2909204339831633,0.050361499286700855,-0.5939540206099649
-0.9795704375584675,-0.5718737444691848,-0.2825794802160857,-0.6791272638951942
-0.5837756347968778,0.20077755733094285,0.5839902495600251,0.12532557098345837
1.487203311231967,0.6811053193596578,0.6985448518741246,1.4735889116220373
0.9282299494370901,0.47464695668181933,-0.7277360683130312,-1.0804963122845572
0.10018555944902736,-0.8433145559415102,-0.29743583875184404,0.3341602756341771
-0.955267247915212,1.6852372617968148,-0.5484709654626101,2.019625369725697
-1.4760498831278301,-0.00735024319180559,-0.816575318754199,0.6769099035636215
-1.4916733621842087,0.7139470967333834,-0.7390208840005953,-0.06320213103591088
-1.0733113118967388,0.043522061127573744,0.48213683466799223,0.16243972737848225
0.6678386318307811,-0.10368255296576787,-0.6915707460361898,0.9803609100378955
-1.4413310407803221,-1.2287538151582713,0.7185387054256375,0.34724508696350354
-0.6809883933698998,-0.6637769471435101,0.011735576611393992,-1.1565380893557569
-1.1930913179956408,-1.2243474842599789,0.5906133257915003,-0.15583053579186815
0.28072353965606833,0.5506090623616715,0.770517518761081,-0.005357340729612917
-1.0021376850843475,-1.6380701701301408,0.9188001534200189,-0.16986145307211153
1.0636334345923708,1.5378470619635969,-0.2874658708634785,0.7508909175989569
1.0219708237753613,-1.1497769299289602,-0.1341053736512322,-0.9323783905065277
-0.08903213134489055,0.024109079580206492,-0.22754674487188065,0.03132016161088589
-1.1427489965917546,1.061311231725496,0.34964209536947505,-0.8002704399742133
1.1382789456395128,-0.24783734525056142,0.280912606094634,0.5402614010091376
1.672949117791134,1.5664575243603944,0.059179841810577345,-0.47574773031846546
0.147055996618163,0.5170553778739664,0.8328762511642986,0.5959242445428837
-1.5385437993533442,1.081238662607197,0.17392739708867272,2.48549583485702
1.601775490978743,1.7236251872521309,0.0072832439715358535,-1.433368724558774
1.3136090994944276,-1.6079034920185722,0.6875590541395347,-0.48639483512405796
-0.906660868628701,-1.6400728245690057,-0.8711883384128787,-0.6080989945372244
-0.236587211321799,-0.9335603407718084,0.056353507835262134,0.04983387533934001
-0.7000837566610291,-1.750908136818723,-0.6180640591086303,-1.146801603443167
-1.3684214718505556,1.3533096878592008,-0.18556617462956015,-0.9664039969163842
0.13143251756178445,-0.08618646481863594,0.7284414581834119,-0.8983125990481721
-1.0854629067183665,-0.9285380919164273,0.8670847313071145,-1.1459255003303335
1.6434381017957524,-1.3933826696092289,-0.5644274307826875,-0.728442198304039
0.35363310858583485,1.5506264646536065,0.4842762081351485,1.1177874019349194
